-1852.54	107712
-1852.31	104609
-1852.07	35375.4
-1851.84	-14493.7
-1851.61	-1081.39
-1851.37	41921.8
-1851.14	54441.1
-1850.9	21365.4
-1850.67	-17472.6
-1850.44	-23077.3
-1850.2	-7395.62
-1849.97	-17148.5
-1849.73	-71447.6
-1849.5	-128595
-1849.27	-124615
-1849.03	-43759.6
-1848.8	56967.2
-1848.56	98672
-1848.33	55431.2
-1848.1	-23412.5
-1847.86	-64227.3
-1847.63	-39189.4
-1847.39	14131.4
-1847.16	37612.1
-1846.93	11299.8
-1846.69	-32404.8
-1846.46	-47068.1
-1846.22	-19208.2
-1845.99	22185.7
-1845.76	37452.2
-1845.52	14027
-1845.29	-24767.8
-1845.05	-42811.5
-1844.82	-21320.2
-1844.59	28740.2
-1844.35	76709.5
-1844.12	92600
-1843.88	63919.8
-1843.65	2362.78
-1843.42	-60587.4
-1843.18	-88097.6
-1842.95	-58065.4
-1842.71	21286.9
-1842.48	112117
-1842.25	167483
-1842.01	160610
-1841.78	102870
-1841.54	36239.1
-1841.31	3968.72
-1841.08	20059.3
-1840.84	60308.5
-1840.61	82371.5
-1840.37	59984.1
-1840.14	4556.45
-1839.91	-43705.4
-1839.67	-48730.3
-1839.44	-8841.24
-1839.2	41034.3
-1838.97	57468.4
-1838.74	23659
-1838.5	-37349.4
-1838.27	-81302.4
-1838.03	-76835
-1837.8	-27815.4
-1837.56	31258.4
-1837.33	60260.9
-1837.1	39602.9
-1836.86	-18567.3
-1836.63	-78526.7
-1836.39	-102575
-1836.16	-74471.7
-1835.93	-11265.6
-1835.69	45975
-1835.46	59651.4
-1835.22	22993.6
-1834.99	-35121.4
-1834.76	-73971
-1834.52	-73774.5
-1834.29	-47839.4
-1834.05	-23402.6
-1833.82	-11782.2
-1833.59	513.223
-1833.35	30739
-1833.12	73241.6
-1832.88	98731.5
-1832.65	82825.9
-1832.42	33645
-1832.18	-12818.4
-1831.95	-26770.4
-1831.71	-13081.8
-1831.48	-4400.57
-1831.25	-26688.5
-1831.01	-73550.7
-1830.78	-114725
-1830.54	-127071
-1830.31	-112078
-1830.08	-92251.3
-1829.84	-85002.1
-1829.61	-90889.1
-1829.37	-102049
-1829.14	-114748
-1828.91	-129427
-1828.67	-141875
-1828.44	-141920
-1828.2	-124590
-1827.97	-99197.1
-1827.74	-81612.3
-1827.5	-76399.4
-1827.27	-71137.6
-1827.03	-52724.7
-1826.8	-27533.2
-1826.57	-18926.9
-1826.33	-40526.7
-1826.1	-74429.3
-1825.86	-82449.7
-1825.63	-43067.7
-1825.4	23691.8
-1825.16	70720
-1824.93	63623
-1824.69	5905.06
-1824.46	-72224.5
-1824.23	-143100
-1823.99	-195155
-1823.76	-222053
-1823.52	-210961
-1823.29	-152470
-1823.06	-62100.5
-1822.82	18031.2
-1822.59	49085.2
-1822.35	29097.3
-1822.12	-7633.53
-1821.89	-27699.7
-1821.65	-32499.2
-1821.42	-50975.1
-1821.18	-99704.4
-1820.95	-157083
-1820.72	-182757
-1820.48	-160712
-1820.25	-115794
-1820.01	-83638.2
-1819.78	-68945.8
-1819.54	-42273.6
-1819.31	18474.7
-1819.08	89179
-1818.84	111177
-1818.61	46347.4
-1818.37	-80947.6
-1818.14	-199685
-1817.91	-250226
-1817.67	-226880
-1817.44	-167637
-1817.2	-110462
-1816.97	-65224.8
-1816.74	-24254.1
-1816.5	11724.7
-1816.27	27899.9
-1816.03	14469.9
-1815.8	-17726.1
-1815.57	-47723.9
-1815.33	-69019.4
-1815.1	-96722.2
-1814.86	-146114
-1814.63	-206765
-1814.4	-243830
-1814.16	-228276
-1813.93	-165274
-1813.69	-91596.6
-1813.46	-45551.1
-1813.23	-39554.3
-1812.99	-58694.1
-1812.76	-80343.3
-1812.52	-92506.6
-1812.29	-96857.5
-1812.06	-100760
-1811.82	-109315
-1811.59	-121808
-1811.35	-131347
-1811.12	-128583
-1810.89	-111319
-1810.65	-93595.7
-1810.42	-100750
-1810.18	-146786
-1809.95	-212925
-1809.72	-254219
-1809.48	-236967
-1809.25	-173483
-1809.01	-115082
-1808.78	-103674
-1808.55	-129158
-1808.31	-139981
-1808.08	-100496
-1807.84	-35749.4
-1807.61	-12463.4
-1807.38	-70834.5
-1807.14	-176743
-1806.91	-246945
-1806.67	-225730
-1806.44	-137748
-1806.21	-65096.7
-1805.97	-72361.7
-1805.74	-152528
-1805.5	-241492
-1805.27	-280194
-1805.04	-262539
-1804.8	-229726
-1804.57	-225762
-1804.33	-258948
-1804.1	-298879
-1803.87	-304176
-1803.63	-256530
-1803.4	-179044
-1803.16	-127525
-1802.93	-155192
-1802.69	-268177
-1802.46	-405762
-1802.23	-473188
-1801.99	-414486
-1801.76	-267098
-1801.52	-140901
-1801.29	-127473
-1801.06	-217504
-1800.82	-307830
-1800.59	-298569
-1800.35	-190275
-1800.12	-85672.8
-1799.89	-92326.7
-1799.65	-220803
-1799.42	-376299
-1799.18	-447127
-1798.95	-399686
-1798.72	-291838
-1798.48	-205549
-1798.25	-176702
-1798.01	-187623
-1797.78	-211004
-1797.55	-243332
-1797.31	-292667
-1797.08	-347252
-1796.84	-372699
-1796.61	-344601
-1796.38	-276390
-1796.14	-207576
-1795.91	-166130
-1795.67	-148764
-1795.44	-138211
-1795.21	-130397
-1794.97	-135421
-1794.74	-154138
-1794.5	-166327
-1794.27	-151420
-1794.04	-117217
-1793.8	-96145.2
-1793.57	-106932
-1793.33	-126265
-1793.1	-108946
-1792.87	-38152
-1792.63	52703.7
-1792.4	115642
-1792.16	142186
-1791.93	171346
-1791.7	239338
-1791.46	330401
-1791.23	391532
-1790.99	399091
-1790.76	399507
-1790.53	468204
-1790.29	624008
-1790.06	793687
-1789.82	872956
-1789.59	825265
-1789.36	715122
-1789.12	641208
-1788.89	641673
-1788.65	671362
-1788.42	668964
-1788.19	633753
-1787.95	625493
-1787.72	690594
-1787.48	799850
-1787.25	867847
-1787.02	833079
-1786.78	714606
-1786.55	591447
-1786.31	533631
-1786.08	555587
-1785.85	625906
-1785.61	705275
-1785.38	767993
-1785.14	798652
-1784.91	788596
-1784.67	745604
-1784.44	698456
-1784.21	676517
-1783.97	679607
-1783.74	676172
-1783.5	639930
-1783.27	585098
-1783.04	553568
-1782.8	561754
-1782.57	569557
-1782.33	517441
-1782.1	399329
-1781.87	287816
-1781.63	271581
-1781.4	362941
-1781.16	475695
-1780.93	504455
-1780.7	426488
-1780.46	318613
-1780.23	271307
-1779.99	293795
-1779.76	313142
-1779.53	265413
-1779.29	174188
-1779.06	126456
-1778.82	172087
-1778.59	260383
-1778.36	287380
-1778.12	204831
-1777.89	72731.6
-1777.65	-1678.96
-1777.42	27162.1
-1777.19	101384
-1776.95	124957
-1776.72	61727.5
-1776.48	-36835.5
-1776.25	-95078.6
-1776.02	-91218.9
-1775.78	-66504.9
-1775.55	-65486.2
-1775.31	-82685.5
-1775.08	-76002.5
-1774.85	-25721.5
-1774.61	33763.6
-1774.38	47780
-1774.14	1761.08
-1773.91	-61168
-1773.68	-85559.4
-1773.44	-61328.8
-1773.21	-30510.2
-1772.97	-37574.5
-1772.74	-79758.5
-1772.51	-111977
-1772.27	-99469.4
-1772.04	-59148.1
-1771.8	-43800.7
-1771.57	-85637
-1771.34	-159341
-1771.1	-204170
-1770.87	-182964
-1770.63	-118116
-1770.4	-68551.8
-1770.17	-71544.6
-1769.93	-107762
-1769.7	-123688
-1769.46	-88050.9
-1769.23	-25583.8
-1769	5487.09
-1768.76	-30076.7
-1768.53	-109820
-1768.29	-174655
-1768.06	-184251
-1767.82	-151340
-1767.59	-121326
-1767.36	-119849
-1767.12	-124485
-1766.89	-91941.3
-1766.65	-12869.3
-1766.42	65666.5
-1766.19	78904.9
-1765.95	8523.53
-1765.72	-94147.3
-1765.48	-153523
-1765.25	-140950
-1765.02	-99997.8
-1764.78	-99459.5
-1764.55	-161661
-1764.31	-239148
-1764.08	-262640
-1763.85	-209973
-1763.61	-126352
-1763.38	-79093.3
-1763.14	-97045.4
-1762.91	-155159
-1762.68	-211565
-1762.44	-249488
-1762.21	-278717
-1761.97	-303319
-1761.74	-301346
-1761.51	-244766
-1761.27	-137259
-1761.04	-24548.1
-1760.8	37449.4
-1760.57	24368.6
-1760.34	-45801.3
-1760.1	-136394
-1759.87	-217258
-1759.63	-265769
-1759.4	-256374
-1759.17	-169387
-1758.93	-21423.6
-1758.7	119928
-1758.46	171594
-1758.23	102712
-1758	-28747.6
-1757.76	-115216
-1757.53	-87487.1
-1757.29	27813.7
-1757.06	135162
-1756.83	154980
-1756.59	85801
-1756.36	-10335.3
-1756.12	-75798.7
-1755.89	-107016
-1755.66	-141165
-1755.42	-203191
-1755.19	-272913
-1754.95	-303960
-1754.72	-269936
-1754.49	-189126
-1754.25	-106815
-1754.02	-58198.1
-1753.78	-48405.2
-1753.55	-61792.8
-1753.32	-82395.4
-1753.08	-102883
-1752.85	-118721
-1752.61	-121415
-1752.38	-102044
-1752.15	-61345.8
-1751.91	-14299.4
-1751.68	17047.4
-1751.44	17620.9
-1751.21	-10034.9
-1750.97	-46140.1
-1750.74	-66241.2
-1750.51	-59517.5
-1750.27	-39910.8
-1750.04	-37614.9
-1749.8	-71772.3
-1749.57	-125195
-1749.34	-148447
-1749.1	-99232.1
-1748.87	12958.3
-1748.63	121370
-1748.4	150334
-1748.17	79971.2
-1747.93	-32867.6
-1747.7	-101691
-1747.46	-85129.1
-1747.23	-19867.7
-1747	18901.4
-1746.76	-10155.4
-1746.53	-79802.8
-1746.29	-127476
-1746.06	-117849
-1745.83	-70195.7
-1745.59	-27995.2
-1745.36	-10419.7
-1745.12	-345.25
-1744.89	22118.6
-1744.66	44523.8
-1744.42	29902.2
-1744.19	-39207.5
-1743.95	-131137
-1743.72	-186712
-1743.49	-172550
-1743.25	-110529
-1743.02	-52953.4
-1742.78	-31148.1
-1742.55	-32356
-1742.32	-26502.8
-1742.08	-8652.19
-1741.85	-6947.69
-1741.61	-46683.5
-1741.38	-112422
-1741.15	-154020
-1740.91	-134265
-1740.68	-68656.4
-1740.44	-13829.9
-1740.21	-14391.9
-1739.98	-61412.4
-1739.74	-103477
-1739.51	-97184.8
-1739.27	-45533.9
-1739.04	11454.2
-1738.81	39145.2
-1738.57	38036.1
-1738.34	33584.8
-1738.1	42856.1
-1737.87	56294.9
-1737.64	51990.8
-1737.4	23016.9
-1737.17	-13543.5
-1736.93	-34216.2
-1736.7	-32033.4
-1736.47	-19817.9
-1736.23	-12843.2
-1736	-12448.8
-1735.76	-8691.44
-1735.53	3275.25
-1735.3	13980.7
-1735.06	9201.44
-1734.83	-12330.6
-1734.59	-33517.2
-1734.36	-33215.1
-1734.13	-6845.06
-1733.89	26711.7
-1733.66	38749.9
-1733.42	13438.6
-1733.19	-38274
-1732.95	-83204
-1732.72	-85801.9
-1732.49	-31993.8
-1732.25	56752.9
-1732.02	130451
-1731.78	140350
-1731.55	76076.3
-1731.32	-18419.6
-1731.08	-70690.6
-1730.85	-35840.9
-1730.61	60973.4
-1730.38	137368
-1730.15	119575
-1729.91	8204.62
-1729.68	-116480
-1729.44	-159840
-1729.21	-93815.1
-1728.98	18665.2
-1728.74	77946.4
-1728.51	31332.6
-1728.27	-87855.6
-1728.04	-195652
-1727.81	-228805
-1727.57	-187228
-1727.34	-118223
-1727.1	-69091.2
-1726.87	-55250.8
-1726.64	-63639.9
-1726.4	-73707.1
-1726.17	-70660.4
-1725.93	-47103.9
-1725.7	-5696.56
-1725.47	34050.4
-1725.23	39802.6
-1725	-8279.62
-1724.76	-88700.4
-1724.53	-141005
-1724.3	-110721
-1724.06	-1990.81
-1723.83	115094
-1723.59	158102
-1723.36	102134
-1723.13	638.375
-1722.89	-63710.7
-1722.66	-52056.3
-1722.42	1732.75
-1722.19	29660.6
-1721.96	-5481.25
-1721.72	-80166.1
-1721.49	-136781
-1721.25	-134599
-1721.02	-78140.2
-1720.79	-6521.12
-1720.55	36453.8
-1720.32	25597.6
-1720.08	-36596.5
-1719.85	-120214
-1719.62	-178066
-1719.38	-171000
-1719.15	-99446.8
-1718.91	-12937.5
-1718.68	23072.1
-1718.45	-16330.8
-1718.21	-88021.2
-1717.98	-116534
-1717.74	-65827.1
-1717.51	22784.3
-1717.28	68939.2
-1717.04	33322.4
-1716.81	-41852.4
-1716.57	-76203.4
-1716.34	-35596.6
-1716.1	30741.4
-1715.87	41501.9
-1715.64	-28808.5
-1715.4	-117601
-1715.17	-133558
-1714.93	-48864.4
-1714.7	68577.1
-1714.47	114585
-1714.23	40366.9
-1714	-110394
-1713.76	-246232
-1713.53	-302433
-1713.3	-275581
-1713.06	-200810
-1712.83	-112543
-1712.59	-31952.9
-1712.36	20620.1
-1712.13	22404.5
-1711.89	-30191.2
-1711.66	-101170
-1711.42	-130953
-1711.19	-84916.1
-1710.96	11951.1
-1710.72	93890.2
-1710.49	112869
-1710.25	79919.2
-1710.02	48452.2
-1709.79	57906.4
-1709.55	95926.1
-1709.32	115864
-1709.08	88156
-1708.85	30964.8
-1708.62	-9639.5
-1708.38	-6331.12
-1708.15	24716.1
-1707.91	43343.3
-1707.68	25347.1
-1707.45	-18361.1
-1707.21	-58856.2
-1706.98	-80172.4
-1706.74	-91057.2
-1706.51	-108199
-1706.28	-131940
-1706.04	-141639
-1705.81	-116451
-1705.57	-61332.8
-1705.34	-12174.8
-1705.11	-11956.2
-1704.87	-75372
-1704.64	-171089
-1704.4	-239005
-1704.17	-232550
-1703.94	-153894
-1703.7	-52391.3
-1703.47	14550.2
-1703.23	25621.4
-1703	5362.69
-1702.77	-9326.69
-1702.53	-12086.4
-1702.3	-33450.4
-1702.06	-100410
-1701.83	-190492
-1701.6	-234673
-1701.36	-177614
-1701.13	-40716.1
-1700.89	79796.7
-1700.66	89797
-1700.43	-17115.8
-1700.19	-147847
-1699.96	-188394
-1699.72	-102501
-1699.49	40825.3
-1699.25	134373
-1699.02	127963
-1698.79	62281.6
-1698.55	15794.9
-1698.32	23791.6
-1698.08	49599.7
-1697.85	29990.8
-1697.62	-56602.8
-1697.38	-166231
-1697.15	-227102
-1696.91	-197431
-1696.68	-91988.1
-1696.45	36005.8
-1696.21	131647
-1695.98	163929
-1695.74	132803
-1695.51	65693.8
-1695.28	6462.06
-1695.04	-6837.94
-1694.81	31379.3
-1694.57	86069.7
-1694.34	108461
-1694.11	81411.5
-1693.87	40318.2
-1693.64	43011.4
-1693.4	112456
-1693.17	208908
-1692.94	263487
-1692.7	243226
-1692.47	182559
-1692.23	147973
-1692	170829
-1691.77	216944
-1691.53	224199
-1691.3	169396
-1691.06	95877.1
-1690.83	74159.6
-1690.6	135663
-1690.36	244503
-1690.13	331680
-1689.89	354650
-1689.66	325491
-1689.43	287468
-1689.19	270376
-1688.96	268870
-1688.72	258032
-1688.49	223352
-1688.26	174695
-1688.02	136108
-1687.79	126611
-1687.55	149428
-1687.32	193311
-1687.09	239043
-1686.85	265816
-1686.62	257992
-1686.38	212603
-1686.15	143236
-1685.92	75290.4
-1685.68	33803.8
-1685.45	31120.9
-1685.21	61351.2
-1684.98	103482
-1684.75	131431
-1684.51	127994
-1684.28	96727.7
-1684.04	62125.6
-1683.81	52140.2
-1683.58	72042.1
-1683.34	92800.1
-1683.11	71215.3
-1682.87	-9353.06
-1682.64	-114333
-1682.41	-178134
-1682.17	-157191
-1681.94	-68578.6
-1681.7	23775.8
-1681.47	63847
-1681.23	47350.9
-1681	14216.8
-1680.77	1910.75
-1680.53	10229.2
-1680.3	11796.1
-1680.06	-9419.75
-1679.83	-38420.9
-1679.6	-50015.4
-1679.36	-42693.7
-1679.13	-42587.4
-1678.89	-70910.9
-1678.66	-113726
-1678.43	-132972
-1678.19	-110227
-1677.96	-73708.9
-1677.72	-73762.9
-1677.49	-128724
-1677.26	-198912
-1677.02	-219824
-1676.79	-163571
-1676.55	-67078
-1676.32	695.125
-1676.09	-1311.62
-1675.85	-57325.1
-1675.62	-119530
-1675.38	-155054
-1675.15	-167477
-1674.92	-178585
-1674.68	-197925
-1674.45	-213972
-1674.21	-210970
-1673.98	-187436
-1673.75	-155361
-1673.51	-124396
-1673.28	-91579.9
-1673.04	-48358.5
-1672.81	3441.56
-1672.58	43906.9
-1672.34	44184
-1672.11	-13091.2
-1671.87	-115475
-1671.64	-217802
-1671.41	-262118
-1671.17	-215011
-1670.94	-99357.8
-1670.7	9650.06
-1670.47	33993.8
-1670.24	-43417.8
-1670	-156570
-1669.77	-205571
-1669.53	-143060
-1669.3	-20985.2
-1669.07	50637.2
-1668.83	421.125
-1668.6	-140643
-1668.36	-268103
-1668.13	-296848
-1667.9	-228974
-1667.66	-136941
-1667.43	-88431.4
-1667.19	-92151.6
-1666.96	-111510
-1666.73	-116937
-1666.49	-112640
-1666.26	-113651
-1666.02	-111706
-1665.79	-79205.7
-1665.56	-9172.06
-1665.32	60176.4
-1665.09	73708.5
-1664.85	15689.1
-1664.62	-68068.5
-1664.38	-110680
-1664.15	-87274.2
-1663.92	-34814.6
-1663.68	-9376.94
-1663.45	-28613.1
-1663.21	-60300.7
-1662.98	-64628.1
-1662.75	-39567.6
-1662.51	-19411.9
-1662.28	-31868.8
-1662.04	-64487.6
-1661.81	-77502.7
-1661.58	-46799.7
-1661.34	10816.9
-1661.11	55208.2
-1660.87	61429.5
-1660.64	38742.3
-1660.41	15360.6
-1660.17	10380.1
-1659.94	21628.1
-1659.7	35224.9
-1659.47	40536.9
-1659.24	35544.8
-1659	23284.3
-1658.77	7567.56
-1658.53	-9494.38
-1658.3	-30383.1
-1658.07	-62871.6
-1657.83	-112041
-1657.6	-166634
-1657.36	-196735
-1657.13	-175337
-1656.9	-109536
-1656.66	-46635.4
-1656.43	-37707.1
-1656.19	-86615.1
-1655.96	-137674
-1655.73	-124023
-1655.49	-36185.7
-1655.26	58061.1
-1655.02	69142.6
-1654.79	-31622.1
-1654.56	-180521
-1654.32	-272053
-1654.09	-244461
-1653.85	-123054
-1653.62	10859.6
-1653.39	87748.1
-1653.15	91996.1
-1652.92	52656.5
-1652.68	7811.75
-1652.45	-19564
-1652.22	-23163.5
-1651.98	-7600.69
-1651.75	12201.3
-1651.51	12826.4
-1651.28	-24436.5
-1651.05	-95638.4
-1650.81	-170612
-1650.58	-211408
-1650.34	-197356
-1650.11	-135443
-1649.88	-52310.6
-1649.64	18504.8
-1649.41	44762.6
-1649.17	5559.44
-1648.94	-90676.9
-1648.71	-194561
-1648.47	-235297
-1648.24	-171340
-1648	-31678.4
-1647.77	98506.4
-1647.54	145620
-1647.3	108894
-1647.07	54229
-1646.83	45348.2
-1646.6	82610.6
-1646.36	112170
-1646.13	92131.6
-1645.9	40465.1
-1645.66	11361
-1645.43	28524.7
-1645.19	53278.4
-1644.96	25910.8
-1644.73	-64830.6
-1644.49	-161715
-1644.26	-191274
-1644.02	-132161
-1643.79	-29207.9
-1643.56	54242.2
-1643.32	88895.9
-1643.09	85249
-1642.85	62621.6
-1642.62	30649.4
-1642.39	4083.62
-1642.15	18067.4
-1641.92	105619
-1641.68	252222
-1641.45	385556
-1641.22	429356
-1640.98	375315
-1640.75	295477
-1640.51	275026
-1640.28	332531
-1640.05	411337
-1639.81	448659
-1639.58	443630
-1639.34	449585
-1639.11	504790
-1638.88	586396
-1638.64	642166
-1638.41	659705
-1638.17	686337
-1637.94	771323
-1637.71	897803
-1637.47	989895
-1637.24	995357
-1637	952454
-1636.77	959993
-1636.54	1.07514e+06
-1636.3	1.2471e+06
-1636.07	1.36064e+06
-1635.83	1.34663e+06
-1635.6	1.24612e+06
-1635.37	1.16469e+06
-1635.13	1.16939e+06
-1634.9	1.2344e+06
-1634.66	1.28231e+06
-1634.43	1.26688e+06
-1634.2	1.20972e+06
-1633.96	1.16436e+06
-1633.73	1.15911e+06
-1633.49	1.17994e+06
-1633.26	1.19866e+06
-1633.03	1.20234e+06
-1632.79	1.19182e+06
-1632.56	1.16431e+06
-1632.32	1.1133e+06
-1632.09	1.04847e+06
-1631.86	1.00379e+06
-1631.62	1.01159e+06
-1631.39	1.06524e+06
-1631.15	1.11504e+06
-1630.92	1.10974e+06
-1630.69	1.04481e+06
-1630.45	967216
-1630.22	931213
-1629.98	949721
-1629.75	988074
-1629.51	1.00074e+06
-1629.28	970374
-1629.05	913755
-1628.81	857913
-1628.58	816013
-1628.34	782873
-1628.11	744804
-1627.88	689695
-1627.64	613652
-1627.41	527781
-1627.17	460712
-1626.94	445421
-1626.71	491610
-1626.47	567475
-1626.24	615747
-1626	597944
-1625.77	527139
-1625.54	456364
-1625.3	431586
-1625.07	454664
-1624.83	489703
-1624.6	499803
-1624.37	472796
-1624.13	414750
-1623.9	331467
-1623.66	229131
-1623.43	133079
-1623.2	91128.3
-1622.96	140166
-1622.73	261849
-1622.49	378210
-1622.26	404558
-1622.03	316782
-1621.79	169953
-1621.56	50547.8
-1621.32	8946.38
-1621.09	33909.6
-1620.86	82959.4
-1620.62	126712
-1620.39	160588
-1620.15	182704
-1619.92	176013
-1619.69	121969
-1619.45	29662.8
-1619.22	-57935.9
-1618.98	-94240.4
-1618.75	-67654.5
-1618.52	-9879.19
-1618.28	33611.6
-1618.05	41437.9
-1617.81	28692.4
-1617.58	27936.8
-1617.35	60413.3
-1617.11	121136
-1616.88	184197
-1616.64	219793
-1616.41	211722
-1616.18	166809
-1615.94	110179
-1615.71	66779.6
-1615.47	41992.1
-1615.24	20115.6
-1615.01	-14487
-1614.77	-54166.2
-1614.54	-70782.2
-1614.3	-46665.6
-1614.07	-825
-1613.84	23948.2
-1613.6	5861.75
-1613.37	-27459.9
-1613.13	-24333.9
-1612.9	32879.2
-1612.66	100279
-1612.43	111768
-1612.2	48294.8
-1611.96	-37885
-1611.73	-73800.1
-1611.49	-38665.9
-1611.26	20309.9
-1611.03	45922
-1610.79	35722.6
-1610.56	38123
-1610.32	84009
-1610.09	135614
-1609.86	118381
-1609.62	6334.25
-1609.39	-135047
-1609.15	-203027
-1608.92	-156718
-1608.69	-56190.2
-1608.45	780.125
-1608.22	-23141.4
-1607.98	-75198.2
-1607.75	-78162.5
-1607.52	-15668
-1607.28	54104.1
-1607.05	64425.9
-1606.81	8440.12
-1606.58	-61603.1
-1606.35	-93600
-1606.11	-81930.2
-1605.88	-55311.6
-1605.64	-33643.6
-1605.41	-11781
-1605.18	15280.2
-1604.94	28387.6
-1604.71	1431.88
-1604.47	-57896.8
-1604.24	-99181
-1604.01	-74119.6
-1603.77	9723.12
-1603.54	89041
-1603.3	104367
-1603.07	56628.5
-1602.84	-483.875
-1602.6	-22152.4
-1602.37	-17936.4
-1602.13	-31275
-1601.9	-79817.2
-1601.67	-127799
-1601.43	-123511
-1601.2	-59319.2
-1600.96	14335.2
-1600.73	37590.1
-1600.5	-100.5
-1600.26	-52878.1
-1600.03	-66920.4
-1599.79	-30844.5
-1599.56	21226.2
-1599.33	48698.5
-1599.09	39884.1
-1598.86	11736.9
-1598.62	-14706.2
-1598.39	-31417.5
-1598.16	-40370.5
-1597.92	-44563.4
-1597.69	-47600.2
-1597.45	-56616.9
-1597.22	-75943
-1596.99	-95468.8
-1596.75	-92857.5
-1596.52	-56086
-1596.28	-4073.25
-1596.05	23057.9
-1595.82	1276.62
-1595.58	-50618.5
-1595.35	-87480.1
-1595.11	-84143.1
-1594.88	-62246.8
-1594.64	-66139.8
-1594.41	-111752
-1594.18	-163606
-1593.94	-166026
-1593.71	-96549.8
-1593.47	13038.2
-1593.24	106038
-1593.01	145769
-1592.77	131069
-1592.54	76742.6
-1592.3	-7409.5
-1592.07	-111796
-1591.84	-209355
-1591.6	-258869
-1591.37	-237416
-1591.13	-168874
-1590.9	-111179
-1590.67	-107208
-1590.43	-146117
-1590.2	-174741
-1589.96	-148268
-1589.73	-70405.9
-1589.5	13144.5
-1589.26	55470
-1589.03	41015.9
-1588.79	-15276.4
-1588.56	-88769.5
-1588.33	-157682
-1588.09	-200312
-1587.86	-194877
-1587.62	-135382
-1587.39	-49290.4
-1587.16	10491.6
-1586.92	4210.12
-1586.69	-57086
-1586.45	-114240
-1586.22	-108043
-1585.99	-32964
-1585.75	52912.8
-1585.52	74288.8
-1585.28	3713.62
-1585.05	-110334
-1584.82	-178005
-1584.58	-139177
-1584.35	-14430.5
-1584.11	106050
-1583.88	129353
-1583.65	31594.4
