-4785.96	-488772
-4785.88	-569888
-4785.81	-526504
-4785.74	-432472
-4785.66	-497576
-4785.59	-555408
-4785.52	-312896
-4785.44	-23860
-4785.37	-205904
-4785.3	-687728
-4785.22	-728092
-4785.15	-220240
-4785.08	48976
-4785.01	-355360
-4784.93	-819632
-4784.86	-706252
-4784.79	-345356
-4784.71	-365536
-4784.64	-626956
-4784.57	-583844
-4784.49	-303768
-4784.42	-305428
-4784.35	-588344
-4784.27	-634488
-4784.2	-349796
-4784.13	-248616
-4784.05	-566292
-4783.98	-845816
-4783.91	-673332
-4783.83	-308952
-4783.76	-245092
-4783.69	-494572
-4783.62	-671124
-4783.54	-569864
-4783.47	-361480
-4783.4	-303452
-4783.32	-473296
-4783.25	-745556
-4783.18	-910544
-4783.1	-857824
-4783.03	-691572
-4782.96	-593008
-4782.88	-576436
-4782.81	-526036
-4782.74	-464380
-4782.66	-558136
-4782.59	-797420
-4782.52	-919968
-4782.45	-795724
-4782.37	-659948
-4782.3	-754708
-4782.23	-914736
-4782.15	-776468
-4782.08	-319396
-4782.01	64704
-4781.93	55136
-4781.86	-249928
-4781.79	-522512
-4781.71	-594996
-4781.64	-578148
-4781.57	-649904
-4781.49	-791500
-4781.42	-773928
-4781.35	-459376
-4781.28	-76168
-4781.2	-26104
-4781.13	-370620
-4781.06	-712556
-4780.98	-712388
-4780.91	-502040
-4780.84	-389292
-4780.76	-389648
-4780.69	-361000
-4780.62	-393996
-4780.54	-638348
-4780.47	-858656
-4780.4	-675968
-4780.32	-251500
-4780.25	-172876
-4780.18	-539320
-4780.11	-748532
-4780.03	-460500
-4779.96	-182108
-4779.89	-438852
-4779.81	-872944
-4779.74	-787100
-4779.67	-248144
-4779.59	47388
-4779.52	-156080
-4779.45	-437780
-4779.37	-507384
-4779.3	-553780
-4779.23	-673500
-4779.15	-601400
-4779.08	-263896
-4779.01	-52968
-4778.93	-221808
-4778.86	-455696
-4778.79	-404228
-4778.72	-258992
-4778.64	-391040
-4778.57	-707124
-4778.5	-819964
-4778.42	-686816
-4778.35	-626492
-4778.28	-748276
-4778.2	-776760
-4778.13	-528896
-4778.06	-256764
-4777.98	-330848
-4777.91	-712436
-4777.84	-926640
-4777.76	-613100
-4777.69	-23452
-4777.62	196728
-4777.55	-203736
-4777.47	-713840
-4777.4	-714980
-4777.33	-326512
-4777.25	-198152
-4777.18	-524764
-4777.11	-789008
-4777.03	-605236
-4776.96	-283204
-4776.89	-253308
-4776.81	-400556
-4776.74	-398392
-4776.67	-337768
-4776.59	-506904
-4776.52	-780520
-4776.45	-778272
-4776.38	-527208
-4776.3	-434704
-4776.23	-603832
-4776.16	-677792
-4776.08	-463856
-4776.01	-266428
-4775.94	-403964
-4775.86	-729756
-4775.79	-871816
-4775.72	-741236
-4775.64	-580584
-4775.57	-604936
-4775.5	-754576
-4775.42	-791484
-4775.35	-589948
-4775.28	-319316
-4775.21	-267868
-4775.13	-451380
-4775.06	-557696
-4774.99	-404664
-4774.91	-244832
-4774.84	-367236
-4774.77	-583808
-4774.69	-479132
-4774.62	-81520
-4774.55	133900
-4774.47	-67184
-4774.4	-398620
-4774.33	-564492
-4774.25	-654992
-4774.18	-838932
-4774.11	-1.001e+06
-4774.04	-954764
-4773.96	-779672
-4773.89	-673404
-4773.82	-633480
-4773.74	-537792
-4773.67	-411456
-4773.6	-361324
-4773.52	-333976
-4773.45	-194460
-4773.38	-17220
-4773.3	-62232
-4773.23	-423116
-4773.16	-871808
-4773.08	-1.11553e+06
-4773.01	-1.0965e+06
-4772.94	-981132
-4772.86	-930040
-4772.79	-942368
-4772.72	-906780
-4772.65	-767188
-4772.57	-607260
-4772.5	-540184
-4772.43	-536152
-4772.35	-444768
-4772.28	-221728
-4772.21	-44568
-4772.13	-115272
-4772.06	-389656
-4771.99	-603460
-4771.91	-577180
-4771.84	-412804
-4771.77	-340112
-4771.69	-424612
-4771.62	-523400
-4771.55	-534532
-4771.48	-562196
-4771.4	-723464
-4771.33	-882568
-4771.26	-785256
-4771.18	-469168
-4771.11	-300668
-4771.04	-479496
-4770.96	-724280
-4770.89	-668540
-4770.82	-406936
-4770.74	-351744
-4770.67	-613012
-4770.6	-851520
-4770.52	-796656
-4770.45	-604864
-4770.38	-554400
-4770.31	-621424
-4770.23	-583244
-4770.16	-416384
-4770.09	-346588
-4770.01	-495264
-4769.94	-665512
-4769.87	-596636
-4769.79	-363972
-4769.72	-361624
-4769.65	-794560
-4769.57	-1.30311e+06
-4769.5	-1.31875e+06
-4769.43	-799944
-4769.35	-326288
-4769.28	-322636
-4769.21	-503364
-4769.14	-388468
-4769.06	-97944
-4768.99	-151284
-4768.92	-584608
-4768.84	-828160
-4768.77	-563064
-4768.7	-192872
-4768.62	-221460
-4768.55	-564400
-4768.48	-784844
-4768.4	-713240
-4768.33	-512184
-4768.26	-343284
-4768.18	-273624
-4768.11	-354416
-4768.04	-529000
-4767.96	-597160
-4767.89	-485356
-4767.82	-395224
-4767.75	-490504
-4767.67	-638052
-4767.6	-667952
-4767.53	-647880
-4767.45	-652112
-4767.38	-537756
-4767.31	-263680
-4767.23	-135324
-4767.16	-339748
-4767.09	-532080
-4767.01	-363212
-4766.94	-129892
-4766.87	-299220
-4766.79	-631008
-4766.72	-526256
-4766.65	-129240
-4766.58	-198188
-4766.5	-792532
-4766.43	-1.03223e+06
-4766.36	-501812
-4766.28	5648
-4766.21	-277492
-4766.14	-878180
-4766.06	-863636
-4765.99	-286764
-4765.92	8472
-4765.84	-287228
-4765.77	-667440
-4765.7	-738944
-4765.62	-657348
-4765.55	-609792
-4765.48	-527888
-4765.41	-419388
-4765.33	-439788
-4765.26	-529352
-4765.19	-451060
-4765.11	-260224
-4765.04	-270704
-4764.97	-487700
-4764.89	-551000
-4764.82	-335252
-4764.75	-136700
-4764.67	-150500
-4764.6	-228804
-4764.53	-285828
-4764.45	-462448
-4764.38	-720340
-4764.31	-751264
-4764.24	-501556
-4764.16	-334704
-4764.09	-452604
-4764.02	-608868
-4763.94	-621480
-4763.87	-669792
-4763.8	-800640
-4763.72	-680624
-4763.65	-232932
-4763.58	2764
-4763.5	-350168
-4763.43	-824240
-4763.36	-789144
-4763.28	-429508
-4763.21	-378064
-4763.14	-649492
-4763.06	-673572
-4762.99	-288068
-4762.92	9196
-4762.85	-144480
-4762.77	-516016
-4762.7	-725628
-4762.63	-688432
-4762.55	-503528
-4762.48	-296636
-4762.41	-246532
-4762.33	-421208
-4762.26	-568192
-4762.19	-415012
-4762.11	-151316
-4762.04	-221160
-4761.97	-658600
-4761.89	-1.04373e+06
-4761.82	-1.10339e+06
-4761.75	-929640
-4761.68	-636020
-4761.6	-280240
-4761.53	-114328
-4761.46	-372296
-4761.38	-769128
-4761.31	-765496
-4761.24	-390412
-4761.16	-201884
-4761.09	-349428
-4761.02	-376044
-4760.94	-137792
-4760.87	-141404
-4760.8	-600904
-4760.72	-922500
-4760.65	-667840
-4760.58	-343904
-4760.51	-554164
-4760.43	-942028
-4760.36	-786052
-4760.29	-230268
-4760.21	-42792
-4760.14	-378040
-4760.07	-656116
-4759.99	-606728
-4759.92	-586516
-4759.85	-769432
-4759.77	-797584
-4759.7	-472660
-4759.63	-164184
-4759.55	-234220
-4759.48	-536452
-4759.41	-754024
-4759.34	-832396
-4759.26	-841192
-4759.19	-768680
-4759.12	-670872
-4759.04	-697824
-4758.97	-792820
-4758.9	-700932
-4758.82	-434200
-4758.75	-342600
-4758.68	-524464
-4758.6	-589896
-4758.53	-298784
-4758.46	-19896
-4758.38	-159988
-4758.31	-486684
-4758.24	-508376
-4758.17	-285456
-4758.09	-309808
-4758.02	-669940
-4757.95	-897784
-4757.87	-718188
-4757.8	-455800
-4757.73	-493068
-4757.65	-703760
-4757.58	-710060
-4757.51	-462504
-4757.43	-258240
-4757.36	-283492
-4757.29	-403064
-4757.21	-407828
-4757.14	-286180
-4757.07	-195932
-4756.99	-264108
-4756.92	-464692
-4756.85	-655612
-4756.78	-712060
-4756.7	-634728
-4756.63	-529008
-4756.56	-485828
-4756.48	-511904
-4756.41	-567900
-4756.34	-614460
-4756.26	-610184
-4756.19	-540156
-4756.12	-476396
-4756.04	-520656
-4755.97	-634756
-4755.9	-636132
-4755.82	-460264
-4755.75	-315520
-4755.68	-417324
-4755.61	-653824
-4755.53	-732536
-4755.46	-623272
-4755.39	-590584
-4755.31	-748108
-4755.24	-869760
-4755.17	-770896
-4755.09	-598868
-4755.02	-539792
-4754.95	-492492
-4754.87	-320704
-4754.8	-218712
-4754.73	-451712
-4754.65	-843012
-4754.58	-928868
-4754.51	-622116
-4754.44	-331120
-4754.36	-345108
-4754.29	-470300
-4754.22	-426068
-4754.14	-279104
-4754.07	-261712
-4754	-382564
-4753.92	-446496
-4753.85	-339396
-4753.78	-135172
-4753.7	-4480
-4753.63	-88744
-4753.56	-351004
-4753.48	-536108
-4753.41	-446752
-4753.34	-242404
-4753.27	-223752
-4753.19	-351464
-4753.12	-327196
-4753.05	-164804
-4752.97	-222796
-4752.9	-543988
-4752.83	-682864
-4752.75	-459940
-4752.68	-357124
-4752.61	-727452
-4752.53	-1.08938e+06
-4752.46	-809584
-4752.39	-153712
-4752.31	41380
-4752.24	-409140
-4752.17	-846340
-4752.09	-797928
-4752.02	-526892
-4751.95	-410280
-4751.88	-377616
-4751.8	-246740
-4751.73	-153592
-4751.66	-305176
-4751.58	-593000
-4751.51	-738564
-4751.44	-640380
-4751.36	-394724
-4751.29	-151348
-4751.22	-75088
-4751.14	-249664
-4751.07	-507496
-4751	-560916
-4750.92	-391528
-4750.85	-275740
-4750.78	-340668
-4750.71	-382232
-4750.63	-259792
-4750.56	-162880
-4750.49	-266728
-4750.41	-394620
-4750.34	-310540
-4750.27	-150248
-4750.19	-233240
-4750.12	-541116
-4750.05	-708292
-4749.97	-547140
-4749.9	-311080
-4749.83	-327004
-4749.75	-542932
-4749.68	-612868
-4749.61	-387620
-4749.54	-141252
-4749.46	-200940
-4749.39	-459408
-4749.32	-484060
-4749.24	-141412
-4749.17	157224
-4749.1	8980
-4749.02	-418704
-4748.95	-661928
-4748.88	-618392
-4748.8	-563828
-4748.73	-599452
-4748.66	-510364
-4748.58	-224316
-4748.51	-17440
-4748.44	-108064
-4748.37	-336888
-4748.29	-416852
-4748.22	-291024
-4748.15	-118848
-4748.07	-80780
-4748	-260532
-4747.93	-541128
-4747.85	-613260
-4747.78	-318104
-4747.71	43756
-4747.63	48380
-4747.56	-232308
-4747.49	-334788
-4747.41	-137992
-4747.34	-12504
-4747.27	-127736
-4747.19	-147772
-4747.12	127048
-4747.05	329812
-4746.98	119928
-4746.9	-227096
-4746.83	-279916
-4746.76	-154528
-4746.68	-246920
-4746.61	-508652
-4746.54	-528484
-4746.46	-219204
-4746.39	72944
-4746.32	111180
-4746.24	-5468
-4746.17	-152672
-4746.1	-330688
-4746.02	-474496
-4745.95	-454484
-4745.88	-327836
-4745.81	-317768
-4745.73	-483436
-4745.66	-623992
-4745.59	-554140
-4745.51	-320736
-4745.44	-141816
-4745.37	-226412
-4745.29	-570396
-4745.22	-843576
-4745.15	-667528
-4745.07	-149412
-4745	118972
-4744.93	-174996
-4744.85	-595612
-4744.78	-590364
-4744.71	-299376
-4744.64	-267152
-4744.56	-559312
-4744.49	-729720
-4744.42	-591936
-4744.34	-445412
-4744.27	-479560
-4744.2	-484032
-4744.12	-301032
-4744.05	-120908
-4743.98	-138716
-4743.9	-264744
-4743.83	-337668
-4743.76	-328300
-4743.68	-220784
-4743.61	7600
-4743.54	202392
-4743.47	144712
-4743.39	-80564
-4743.32	-171316
-4743.25	-119260
-4743.17	-226580
-4743.1	-515680
-4743.03	-594152
-4742.95	-310676
-4742.88	-80860
-4742.81	-254592
-4742.73	-559524
-4742.66	-539236
-4742.59	-228312
-4742.51	-14540
-4742.44	-78012
-4742.37	-322508
-4742.29	-640680
-4742.22	-894800
-4742.15	-843564
-4742.08	-461128
-4742	-157200
-4741.93	-306012
-4741.86	-702196
-4741.78	-859232
-4741.71	-710560
-4741.64	-604100
-4741.56	-699344
-4741.49	-814500
-4741.42	-844756
-4741.34	-885944
-4741.27	-903380
-4741.2	-712588
-4741.12	-395848
-4741.05	-330832
-4740.98	-635272
-4740.91	-941688
-4740.83	-931244
-4740.76	-763784
-4740.69	-719604
-4740.61	-708408
-4740.54	-481160
-4740.47	-146908
-4740.39	-94924
-4740.32	-434900
-4740.25	-829204
-4740.17	-925424
-4740.1	-724024
-4740.03	-461188
-4739.95	-321880
-4739.88	-350292
-4739.81	-495760
-4739.74	-649744
-4739.66	-718868
-4739.59	-716284
-4739.52	-717712
-4739.44	-728884
-4739.37	-707384
-4739.3	-705348
-4739.22	-812152
-4739.15	-919200
-4739.08	-769452
-4739	-367244
-4738.93	-110248
-4738.86	-294268
-4738.78	-676520
-4738.71	-823184
-4738.64	-744044
-4738.57	-800452
-4738.49	-1.04028e+06
-4738.42	-1.08046e+06
-4738.35	-746544
-4738.27	-391508
-4738.2	-360700
-4738.13	-511772
-4738.05	-546500
-4737.98	-490056
-4737.91	-496500
-4737.83	-460164
-4737.76	-235740
-4737.69	-48076
-4737.61	-235496
-4737.54	-689000
-4737.47	-971380
-4737.4	-929224
-4737.32	-773084
-4737.25	-611768
-4737.18	-373392
-4737.1	-187804
-4737.03	-341456
-4736.96	-744888
-4736.88	-912940
-4736.81	-643264
-4736.74	-295936
-4736.66	-216468
-4736.59	-298820
-4736.52	-345032
-4736.44	-438944
-4736.37	-660328
-4736.3	-795176
-4736.22	-677772
-4736.15	-519176
-4736.08	-549940
-4736.01	-621272
-4735.93	-531004
-4735.86	-465152
-4735.79	-671048
-4735.71	-913100
-4735.64	-766936
-4735.57	-344480
-4735.49	-193808
-4735.42	-465892
-4735.35	-690168
-4735.27	-510792
-4735.2	-200984
-4735.13	-203148
-4735.05	-486744
-4734.98	-674116
-4734.91	-627044
-4734.84	-589368
-4734.76	-759004
-4734.69	-965588
-4734.62	-899140
-4734.54	-562948
-4734.47	-328944
-4734.4	-478848
-4734.32	-818024
-4734.25	-921812
-4734.18	-716300
-4734.1	-564680
-4734.03	-719664
-4733.96	-960512
-4733.88	-945360
-4733.81	-699116
-4733.74	-505428
-4733.67	-463216
-4733.59	-426092
-4733.52	-319688
-4733.45	-263696
-4733.37	-366036
-4733.3	-573380
-4733.23	-748008
-4733.15	-791528
-4733.08	-718500
-4733.01	-678044
-4732.93	-818044
-4732.86	-1.05205e+06
-4732.79	-1.09695e+06
-4732.71	-850184
-4732.64	-563228
-4732.57	-489532
-4732.5	-538116
-4732.42	-475348
-4732.35	-304468
-4732.28	-205644
-4732.2	-227260
-4732.13	-278216
-4732.06	-323408
-4731.98	-365460
-4731.91	-346920
-4731.84	-284360
-4731.76	-351592
-4731.69	-593400
-4731.62	-738408
-4731.54	-587812
-4731.47	-398692
-4731.4	-517916
-4731.32	-799824
-4731.25	-812396
-4731.18	-510236
-4731.11	-246096
-4731.03	-182464
-4730.96	-180184
-4730.89	-243260
-4730.81	-530228
-4730.74	-862296
-4730.67	-784540
-4730.59	-287540
-4730.52	55208
-4730.45	-98892
-4730.37	-405104
-4730.3	-469712
-4730.23	-451076
-4730.15	-633480
-4730.08	-832800
-4730.01	-722796
-4729.94	-456904
-4729.86	-442776
-4729.79	-670948
-4729.72	-773304
-4729.64	-668688
-4729.57	-660956
-4729.5	-872268
-4729.42	-1.01962e+06
-4729.35	-873768
-4729.28	-592252
-4729.2	-433212
-4729.13	-403288
-4729.06	-376304
-4728.98	-367800
-4728.91	-474972
-4728.84	-637548
-4728.77	-668784
-4728.69	-533748
-4728.62	-436688
-4728.55	-549640
-4728.47	-752468
-4728.4	-778632
-4728.33	-592172
-4728.25	-445992
-4728.18	-511132
-4728.11	-641068
-4728.03	-650656
-4727.96	-639260
-4727.89	-781352
-4727.81	-930340
-4727.74	-778996
-4727.67	-392948
-4727.6	-214984
-4727.52	-448832
-4727.45	-765740
-4727.38	-773896
-4727.3	-506396
-4727.23	-272820
-4727.16	-258020
-4727.08	-436484
-4727.01	-677508
-4726.94	-782352
-4726.86	-622640
-4726.79	-375488
-4726.72	-382036
-4726.64	-634504
-4726.57	-705976
-4726.5	-399264
-4726.42	-131876
-4726.35	-342948
-4726.28	-794272
-4726.21	-892160
-4726.13	-548940
-4726.06	-266792
-4725.99	-391500
-4725.91	-707628
-4725.84	-860616
-4725.77	-835044
-4725.69	-839656
-4725.62	-928500
-4725.55	-932356
-4725.47	-719680
-4725.4	-414936
-4725.33	-298484
-4725.25	-459392
-4725.18	-629356
-4725.11	-526888
-4725.04	-312608
-4724.96	-404888
-4724.89	-806648
-4724.82	-1.01097e+06
-4724.74	-754700
-4724.67	-442164
-4724.6	-499628
-4724.52	-714724
-4724.45	-672712
-4724.38	-496780
-4724.3	-565100
-4724.23	-730364
-4724.16	-506096
-4724.08	45216
-4724.01	302880
-4723.94	26164
-4723.87	-351520
-4723.79	-505628
-4723.72	-650932
-4723.65	-940912
-4723.57	-1.05105e+06
-4723.5	-745644
-4723.43	-370944
-4723.35	-352832
-4723.28	-576532
-4723.21	-681232
-4723.13	-651336
-4723.06	-687812
-4722.99	-746292
-4722.91	-631136
-4722.84	-378404
-4722.77	-178980
-4722.7	-69544
-4722.62	-7440
-4722.55	-68484
-4722.48	-266432
-4722.4	-388884
-4722.33	-329744
-4722.26	-333292
-4722.18	-547088
-4722.11	-633996
-4722.04	-307868
-4721.96	33060
-4721.89	-168080
-4721.82	-655168
-4721.74	-651644
-4721.67	-105592
-4721.6	147916
-4721.53	-342024
-4721.45	-958752
-4721.38	-985164
-4721.31	-620376
-4721.23	-511976
-4721.16	-749928
-4721.09	-927648
-4721.01	-911400
-4720.94	-935324
-4720.87	-1.04762e+06
-4720.79	-1.01529e+06
-4720.72	-792912
-4720.65	-634140
-4720.57	-661576
-4720.5	-688224
-4720.43	-568724
-4720.35	-436040
-4720.28	-468372
-4720.21	-636932
-4720.14	-791752
-4720.06	-838984
-4719.99	-763236
-4719.92	-612444
-4719.84	-505184
-4719.77	-524564
-4719.7	-584648
-4719.62	-536384
-4719.55	-409620
-4719.48	-388760
-4719.4	-525216
-4719.33	-644464
-4719.26	-601236
-4719.18	-487128
-4719.11	-500904
-4719.04	-694992
-4718.97	-909380
-4718.89	-920776
-4718.82	-665552
-4718.75	-353892
-4718.67	-288940
-4718.6	-494884
-4718.53	-652676
-4718.45	-552832
-4718.38	-444768
-4718.31	-666488
-4718.23	-1.06133e+06
-4718.16	-1.15202e+06
-4718.09	-867312
-4718.01	-643532
-4717.94	-703656
-4717.87	-712164
-4717.8	-398280
-4717.72	-82340
-4717.65	-179384
-4717.58	-506568
-4717.5	-580632
-4717.43	-412208
-4717.36	-457344
-4717.28	-817492
-4717.21	-1.0372e+06
-4717.14	-826444
-4717.06	-509928
-4716.99	-505112
-4716.92	-710988
-4716.84	-738460
-4716.77	-518156
-4716.7	-333192
-4716.63	-350936
-4716.55	-445712
-4716.48	-489964
-4716.41	-549252
-4716.33	-697204
-4716.26	-826080
-4716.19	-785080
-4716.11	-621756
-4716.04	-544220
-4715.97	-643640
-4715.89	-765976
-4715.82	-723348
-4715.75	-566452
-4715.67	-531700
-4715.6	-710924
-4715.53	-901164
-4715.45	-865696
-4715.38	-648240
-4715.31	-497448
-4715.24	-530244
-4715.16	-623300
-4715.09	-635248
-4715.02	-577588
-4714.94	-517864
-4714.87	-454636
-4714.8	-380028
-4714.72	-368664
-4714.65	-495472
-4714.58	-707796
-4714.5	-863352
-4714.43	-877232
-4714.36	-782264
-4714.28	-672132
-4714.21	-625864
-4714.14	-653240
-4714.07	-674020
-4713.99	-590608
-4713.92	-423472
-4713.85	-324652
-4713.77	-394068
-4713.7	-526452
-4713.63	-530048
-4713.55	-385148
-4713.48	-287072
-4713.41	-403032
-4713.33	-665956
-4713.26	-863684
-4713.19	-872140
-4713.11	-728344
-4713.04	-525852
-4712.97	-355632
-4712.9	-340076
-4712.82	-567484
-4712.75	-914400
-4712.68	-1.07048e+06
-4712.6	-888072
-4712.53	-619924
-4712.46	-623748
-4712.38	-871836
-4712.31	-977960
-4712.24	-738904
-4712.16	-411780
-4712.09	-340296
-4712.02	-507888
-4711.94	-636792
-4711.87	-596480
-4711.8	-523368
-4711.73	-595224
-4711.65	-827532
-4711.58	-1.05022e+06
-4711.51	-1.01296e+06
-4711.43	-625280
-4711.36	-174636
-4711.29	-126740
-4711.21	-556244
-4711.14	-966960
-4711.07	-895756
-4710.99	-509572
-4710.92	-317004
-4710.85	-450596
-4710.77	-602008
-4710.7	-575972
-4710.63	-494984
-4710.55	-458440
-4710.48	-411076
-4710.41	-405168
-4710.34	-584864
-4710.26	-809608
-4710.19	-713156
-4710.12	-301332
-4710.04	-73356
-4709.97	-315656
-4709.9	-675368
-4709.82	-731600
-4709.75	-602176
-4709.68	-599000
-4709.6	-631268
-4709.53	-447480
-4709.46	-233296
-4709.38	-406280
-4709.31	-889548
-4709.24	-1.11546e+06
-4709.17	-799568
-4709.09	-280904
-4709.02	-14140
-4708.95	-90096
-4708.87	-337232
-4708.8	-554108
-4708.73	-553192
-4708.65	-299264
-4708.58	-91608
-4708.51	-280720
-4708.43	-714172
-4708.36	-830252
-4708.29	-446840
-4708.21	-68956
-4708.14	-170916
-4708.07	-527212
-4708	-596708
-4707.92	-316748
-4707.85	-129572
-4707.78	-341772
-4707.7	-797552
-4707.63	-1.14282e+06
-4707.56	-1.15223e+06
-4707.48	-836848
-4707.41	-451256
-4707.34	-343760
-4707.26	-597692
-4707.19	-888136
-4707.12	-884952
-4707.04	-685816
-4706.97	-611004
-4706.9	-694416
-4706.83	-701532
-4706.75	-587032
-4706.68	-564888
-4706.61	-701636
-4706.53	-801032
-4706.46	-774012
-4706.39	-774272
-4706.31	-838216
-4706.24	-743756
-4706.17	-433392
-4706.09	-250748
-4706.02	-463076
-4705.95	-799540
-4705.87	-805160
-4705.8	-489908
-4705.73	-271852
-4705.66	-361696
-4705.58	-555440
-4705.51	-630560
-4705.44	-625136
-4705.36	-661028
-4705.29	-745168
-4705.22	-828748
-4705.14	-874412
-4705.07	-817064
-4705	-636772
-4704.92	-487580
-4704.85	-544240
-4704.78	-700776
-4704.7	-669888
-4704.63	-434828
-4704.56	-317744
-4704.48	-480116
-4704.41	-653020
-4704.34	-573904
-4704.27	-423480
-4704.19	-520952
-4704.12	-764560
-4704.05	-747376
-4703.97	-387996
-4703.9	-89352
-4703.83	-185236
-4703.75	-502616
-4703.68	-630776
-4703.61	-458204
-4703.53	-267592
-4703.46	-355736
-4703.39	-691992
-4703.31	-970628
-4703.24	-945924
-4703.17	-679060
-4703.1	-440944
-4703.02	-397708
-4702.95	-467048
-4702.88	-503608
-4702.8	-513292
-4702.73	-583000
-4702.66	-672880
-4702.58	-626072
-4702.51	-395604
-4702.44	-157008
-4702.36	-143772
-4702.29	-395116
-4702.22	-689732
-4702.14	-759396
-4702.07	-600916
-4702	-509472
-4701.93	-684572
-4701.85	-881240
-4701.78	-703624
-4701.71	-246156
-4701.63	-82072
-4701.56	-450436
-4701.49	-834768
-4701.41	-689676
-4701.34	-266616
-4701.27	-220792
-4701.19	-585524
-4701.12	-744844
-4701.05	-432636
-4700.97	-135544
-4700.9	-294636
-4700.83	-647692
-4700.76	-715140
-4700.68	-525852
-4700.61	-432212
-4700.54	-483556
-4700.46	-444328
-4700.39	-299108
-4700.32	-304512
-4700.24	-548260
-4700.17	-803248
-4700.1	-869480
-4700.02	-803268
-4699.95	-744512
-4699.88	-709708
-4699.8	-629852
-4699.73	-485748
-4699.66	-366884
-4699.58	-424128
-4699.51	-697504
-4699.44	-959116
-4699.37	-890316
-4699.29	-515632
-4699.22	-255600
-4699.15	-373392
-4699.07	-593968
-4699	-537216
-4698.93	-309296
-4698.85	-280104
-4698.78	-416580
-4698.71	-320036
-4698.63	64096
-4698.56	263468
-4698.49	-36708
-4698.41	-539948
-4698.34	-809728
-4698.27	-854200
-4698.2	-932560
-4698.12	-1.03348e+06
-4698.05	-923436
-4697.98	-609660
-4697.9	-397904
-4697.83	-459600
-4697.76	-606804
-4697.68	-591344
-4697.61	-452504
-4697.54	-435272
-4697.46	-633684
-4697.39	-845680
-4697.32	-823676
-4697.24	-602736
-4697.17	-469988
-4697.1	-587920
-4697.03	-780588
-4696.95	-795468
-4696.88	-648096
-4696.81	-529432
-4696.73	-476888
-4696.66	-387188
-4696.59	-305636
-4696.51	-406336
-4696.44	-663440
-4696.37	-838936
-4696.29	-851524
-4696.22	-845612
-4696.15	-820684
-4696.07	-569388
-4696	-144692
-4695.93	16408
-4695.86	-290464
-4695.78	-666920
-4695.71	-699772
-4695.64	-562856
-4695.56	-603016
-4695.49	-668104
-4695.42	-420784
-4695.34	-82984
-4695.27	-184632
-4695.2	-646776
-4695.12	-827688
-4695.05	-552352
-4694.98	-384064
-4694.9	-660816
-4694.83	-950996
-4694.76	-826832
-4694.68	-560128
-4694.61	-565332
-4694.54	-671316
-4694.47	-526424
-4694.39	-324932
-4694.32	-483288
-4694.25	-858644
-4694.17	-951472
-4694.1	-735368
-4694.03	-631460
-4693.95	-726440
-4693.88	-683336
-4693.81	-458652
-4693.73	-432832
-4693.66	-679328
-4693.59	-755544
-4693.51	-484412
-4693.44	-333824
-4693.37	-634176
-4693.3	-956892
-4693.22	-776000
-4693.15	-328992
-4693.08	-225880
-4693	-470184
-4692.93	-511360
-4692.86	-181664
-4692.78	48064
-4692.71	-162604
-4692.64	-532936
-4692.56	-652260
-4692.49	-556724
-4692.42	-534620
-4692.34	-625172
-4692.27	-613196
-4692.2	-398820
-4692.13	-125068
